STATE,ALL_VAL_YR,E_COMMODITY,E_COMMODITY_LDESC,YEAR,MONTH,E_COMMODITY
XX,2143568,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,10,081040
-,168958839,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
AZ,2796535,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
CA,42022325,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
DE,287345,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
FL,21692517,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
GA,14512600,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
IL,451539,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
MA,560287,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
ME,19737068,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
MI,981395,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
MN,191633,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
MO,30444,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
MS,221625,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
NC,5910859,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
NJ,14888622,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
NY,1061273,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
OR,16502814,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
PA,6917552,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
SC,10562,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
TX,575724,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
VA,25100,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
WA,15967926,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
WI,1812010,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
XX,1801084,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,10,081040
-,132319509,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
AL,69604,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
AZ,1117710,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
CA,51344883,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
DE,590276,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
FL,22585234,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
GA,11555320,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
IL,568066,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
MA,137166,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
MD,22494,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
MI,33048,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
MN,110989,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
NC,5508022,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
NJ,14394774,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
NY,575108,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
OR,7360997,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
PA,4970939,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
SC,8047,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
TX,521604,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
WA,9432717,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
WI,76962,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
XX,1335549,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,07,081040
-,55353745,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
AZ,705174,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
CA,20448632,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
DE,89259,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
FL,14316211,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
GA,3289145,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
ID,34431,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
IL,609326,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
ME,213413,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
MI,394382,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
NC,119454,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
NJ,4793240,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
NY,538582,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
OR,209347,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
PA,5803421,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
SC,29263,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
TX,649944,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
WA,2098140,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
WI,17775,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
XX,994606,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,04,081040
-,16217638,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
CA,5034182,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
DE,242342,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
FL,3623328,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
GA,17290,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
IL,47421,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
MA,199080,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
MD,178362,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
MI,8510,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
MN,2902,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
NC,216504,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
NJ,3177200,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
NY,190915,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
OR,59813,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
PA,2067555,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
SC,21500,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
TX,164215,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
WA,656612,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
WI,112822,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
XX,197085,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,01,081040
-,181315592,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
AR,32924,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
AZ,1196795,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
CA,58015488,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
CO,53587,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
DE,205217,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
FL,25120997,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
GA,9333329,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
IL,173446,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
IN,4329,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
KS,80000,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
MA,636741,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
MD,441866,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
ME,19975274,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
MI,743530,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
MN,44508,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
MO,4331,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
MS,53053,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
NC,5660654,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
ND,4410,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
NJ,21785131,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
NY,1073034,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
OH,224290,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
OR,12228470,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
PA,5627113,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
TX,256644,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
WA,14975784,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
WI,1769000,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
XX,1595647,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,09,081040
-,121108279,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
AZ,1196795,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
CA,49460731,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
DE,205217,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
FL,24792668,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
GA,8670511,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
IL,65529,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
IN,4329,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
KS,80000,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
MA,90100,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
MD,441866,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
ME,43770,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
MI,342968,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
MN,25826,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
MO,4331,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
MS,53053,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
NC,5506839,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
NJ,12996412,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
NY,956581,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
OH,183036,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
OR,4109358,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
PA,5533405,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
TX,228381,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
WA,4040553,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
WI,815301,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
XX,1260719,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,06,081040
-,127357195,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
AZ,2682259,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
CA,37826339,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
DE,197219,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
FL,18418559,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
GA,14512600,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
IL,372875,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
MA,63265,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
ME,266837,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
MI,180546,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
MN,136934,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
MO,30444,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
MS,221625,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
NC,5910859,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
NJ,13913619,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
NY,586734,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
OR,12306092,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
PA,6220793,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
SC,10562,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
TX,575724,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
VA,25100,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
WA,11554768,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
WI,42150,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
XX,1301292,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,07,081040
-,77311755,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
AZ,2475055,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
CA,27684197,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
DE,6503,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
FL,19120008,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
GA,2349999,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
IL,31925,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
IN,30122,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
KY,66557,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
MA,15454,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
ME,118080,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
MI,373231,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
MN,21166,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
NC,102563,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
NJ,10516666,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
NM,90000,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
NV,39023,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
NY,32805,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
OH,7680,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
OR,86225,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
PA,7833015,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
SC,52741,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
SD,33019,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
TX,4203738,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
WA,1298934,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
WI,73365,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
XX,649684,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,04,081040
-,12525362,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2018,01,081040
CA,4211764,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2018,01,081040
DE,107221,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2018,01,081040
FL,3272712,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2018,01,081040
ME,36480,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2018,01,081040
MI,486517,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2018,01,081040
MN,9385,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2018,01,081040
NJ,1999471,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2018,01,081040
NY,13083,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2018,01,081040
OR,22062,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2018,01,081040
